534	0
535	4
536	0
537	0
538	8
539	0
540	0
541	23
542	19
543	8
544	0
545	8
546	0
547	0
548	0
549	0
550	0
551	4
552	0
553	0
554	0
555	16
556	0
557	0
558	0
559	0
560	0
561	0
562	52
563	0
564	8
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	4
573	8
574	0
575	0
576	0
577	0
578	0
579	25
580	4
581	12
582	0
583	8
584	0
585	0
586	0
587	0
588	4
589	0
590	0
591	0
592	18
593	0
594	0
595	0
596	0
597	19
598	0
599	0
600	4
601	4
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	4
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	14
624	20
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	14
633	0
634	0
635	0
636	0
637	0
638	12
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	4
650	0
651	33
652	0
653	8
654	0
655	12
656	0
657	0
658	41
659	27
660	0
661	8
662	0
663	20
664	0
665	4
666	25
667	0
668	0
669	0
670	4
671	0
672	8
673	8
674	0
675	0
676	11
677	0
678	0
679	0
680	0
681	0
682	23
683	0
684	15
685	0
686	0
687	8
688	4
689	0
690	0
691	0
692	0
693	8
694	0
695	4
696	0
697	0
698	4
699	0
700	15
701	0
702	0
703	0
704	0
705	13
706	0
707	4
708	0
709	0
710	0
711	0
712	0
713	4
714	0
715	0
716	10
717	0
718	10
719	13
720	0
721	0
722	0
723	14
724	0
725	0
726	0
727	0
728	4
729	0
730	0
731	17
732	0
733	0
734	0
735	18
736	0
737	4
738	4
739	0
740	0
741	32
742	0
743	0
744	0
745	0
746	0
747	42
748	8
749	0
750	0
751	0
752	0
753	0
754	4
755	10
756	4
757	0
758	36
759	28
760	0
761	0
762	0
763	0
764	33
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	4
776	4
777	0
778	17
779	10
780	16
781	8
782	12
783	0
784	4
785	74
786	0
787	11
788	0
789	0
790	0
791	0
792	25
793	0
794	0
795	0
796	0
797	4
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	47
808	0
809	0
810	23
811	0
812	0
813	4
814	0
815	0
816	11
817	0
818	30
819	0
820	4
821	22
822	0
823	8
824	0
825	40
826	0
827	16
828	0
829	8
830	11
831	16
832	0
833	0
834	0
835	28
836	0
837	0
838	0
839	29
840	0
841	0
842	0
843	12
844	14
845	0
846	0
847	4
848	0
849	31
850	0
851	0
852	0
853	0
854	16
855	0
856	12
857	51
858	13
859	4
860	8
861	0
862	4
863	0
864	0
865	4
866	0
867	0
868	0
869	0
870	0
871	0
872	17
873	0
874	0
875	0
876	0
877	0
878	0
879	27
880	0
881	20
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	4
893	0
894	4
895	0
896	0
897	0
898	8
899	12
900	0
901	0
902	4
903	8
904	0
905	0
906	0
907	0
908	0
909	0
910	35
911	0
912	0
913	0
914	0
915	8
916	0
917	0
918	0
919	0
920	26
921	0
922	0
923	0
924	4
925	0
926	19
927	4
928	66
929	14
930	0
931	0
932	4
933	0
934	0
935	4
936	0
937	0
938	0
939	0
940	0
941	42
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	4
950	8
951	0
952	0
953	0
954	0
955	10
956	4
957	0
958	42
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	12
969	16
970	8
971	0
972	0
973	0
974	0
975	0
976	12
977	4
978	0
979	8
980	0
981	45
982	0
983	0
984	4
985	4
986	15
987	0
988	0
989	36
990	0
991	4
992	4
993	25
994	0
995	0
996	0
997	19
998	8
999	0
1000	16
1001	14
1002	0
1003	26
1004	0
1005	0
1006	11
1007	18
1008	0
1009	0
1010	0
1011	31
1012	25
1013	0
1014	0
1015	0
1016	0
1017	12
1018	0
1019	14
1020	0
1021	17
1022	0
1023	0
1024	0
1025	0
1026	32
1027	0
1028	0
1029	0
1030	4
1031	19
1032	0
1033	0
1034	0
1035	0
1036	68
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	33
1048	0
1049	20
1050	0
1051	0
1052	8
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	29
1072	0
1073	4
1074	21
1075	0
1076	17
1077	0
1078	68
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	17
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	0
1100	33
1101	0
1102	0
1103	0
1104	0
1105	42
1106	0
1107	0
1108	18
1109	0
1110	4
1111	0
1112	4
1113	16
1114	0
1115	20
1116	0
1117	0
1118	0
1119	0
1120	4
1121	32
1122	4
1123	0
1124	0
1125	0
1126	30
1127	10
1128	4
1129	0
1130	8
1131	0
1132	0
1133	0
1134	0
1135	27
1136	4
1137	0
1138	0
1139	16
1140	8
1141	0
1142	0
1143	35
1144	0
1145	0
1146	4
1147	0
1148	0
1149	24
1150	14
1151	0
1152	0
1153	0
1154	0
1155	4
1156	0
1157	0
1158	25
1159	0
1160	0
1161	4
1162	0
1163	0
1164	112
1165	0
1166	100
1167	0
1168	0
1169	0
1170	0
1171	0
1172	17
1173	89
1174	84
1175	0
1176	0
1177	0
1178	0
1179	4
1180	0
1181	4
1182	0
1183	0
1184	0
1185	0
1186	0
1187	16
1188	12
1189	108
1190	0
1191	0
1192	0
1193	24
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	13
1202	11
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	47
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	4
1220	67
1221	24
1222	0
1223	8
1224	0
1225	0
1226	0
1227	0
1228	0
1229	8
1230	0
1231	0
1232	0
1233	156
1234	0
1235	0
1236	0
1237	0
1238	8
1239	24
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	4
1249	10
1250	4
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	4
1258	4
1259	0
1260	18
1261	0
1262	0
1263	0
1264	34
1265	0
1266	0
1267	0
1268	0
1269	14
1270	0
1271	0
1272	21
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	4
1286	0
1287	18
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	8
1296	0
1297	0
1298	23
1299	0
1300	17
1301	0
1302	0
1303	11
1304	0
1305	16
1306	0
1307	19
1308	0
1309	0
1310	0
1311	4
1312	36
1313	0
1314	0
1315	0
1316	0
1317	12
1318	0
1319	0
1320	11
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	21
1331	4
1332	0
1333	64
1334	17
1335	15
1336	27
1337	4
1338	75
1339	0
1340	4
1341	0
1342	0
1343	0
1344	0
1345	27
1346	0
1347	8
1348	48
1349	0
1350	0
1351	0
1352	8
1353	0
1354	0
1355	0
1356	0
1357	4
1358	0
1359	4
1360	0
1361	12
1362	8
1363	0
1364	0
1365	0
1366	45
1367	4
1368	0
1369	0
1370	30
1371	0
1372	59
1373	0
1374	0
1375	23
1376	16
1377	0
1378	24
1379	8
1380	0
1381	0
1382	0
1383	118
1384	8
1385	70
1386	0
1387	0
1388	8
1389	45
1390	4
1391	0
1392	0
1393	0
1394	0
1395	4
1396	161
1397	24
1398	21
1399	0
1400	16
1401	10
1402	0
1403	0
1404	4
1405	0
1406	0
1407	4
1408	80
1409	0
1410	0
1411	0
1412	0
1413	14
1414	0
1415	0
1416	75
1417	0
1418	28
1419	26
1420	0
1421	0
1422	0
1423	0
1424	54
1425	145
1426	0
1427	15
1428	0
1429	0
1430	12
1431	0
1432	34
1433	8
1434	0
1435	11
1436	8
1437	42
1438	8
1439	0
1440	0
1441	28
1442	0
1443	0
1444	35
1445	0
1446	0
1447	0
1448	48
1449	0
1450	4
1451	49
1452	4
1453	19
1454	65
1455	0
1456	0
1457	176
1458	0
1459	0
1460	0
1461	13
1462	0
1463	0
1464	0
1465	4
1466	36
1467	36
1468	0
1469	200
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	38
1482	11
1483	4
1484	0
1485	0
1486	0
1487	0
1488	28
1489	0
1490	0
1491	40
1492	0
1493	0
1494	0
1495	10
1496	0
1497	0
1498	0
1499	33
1500	31
1501	0
1502	35
1503	0
1504	0
1505	4
1506	0
1507	0
1508	8
1509	4
1510	0
1511	13
1512	0
1513	12
1514	57
1515	0
1516	43
1517	0
1518	0
1519	10
1520	8
1521	0
1522	0
1523	0
1524	0
1525	23
1526	0
1527	4
1528	8
1529	0
1530	8
1531	0
1532	41
1533	14
1534	0
1535	18
1536	56
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	8
1545	0
1546	4
1547	0
1548	0
1549	30
1550	4
1551	28
1552	0
1553	0
1554	0
1555	20
1556	4
1557	0
1558	0
1559	0
1560	4
1561	175
1562	0
1563	29
1564	0
1565	0
1566	0
1567	155
1568	0
1569	4
1570	10
1571	27
1572	4
1573	0
1574	11
1575	12
1576	0
1577	0
1578	100
1579	0
1580	16
1581	0
1582	8
1583	0
1584	26
1585	4
1586	58
1587	0
1588	37
1589	0
1590	0
1591	213
1592	0
1593	46
1594	0
1595	11
1596	0
1597	0
1598	0
1599	0
1600	0
1601	31
1602	57
1603	4
1604	0
1605	0
1606	4
1607	0
1608	10
1609	107
1610	0
1611	0
1612	0
1613	0
1614	0
1615	16
1616	50
1617	0
1618	0
1619	0
1620	4
1621	4
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	4
1636	0
1637	0
1638	0
1639	0
1640	0
1641	15
1642	0
1643	19
1644	0
1645	0
1646	13
1647	222
1648	4
1649	101
1650	16
1651	10
1652	0
1653	4
1654	32
1655	68
1656	0
1657	0
1658	0
1659	0
1660	0
1661	23
1662	10
1663	11
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	82
1674	16
1675	0
1676	15
1677	0
1678	0
1679	0
1680	13
1681	0
1682	8
1683	0
1684	0
1685	0
1686	0
1687	0
1688	4
1689	0
1690	0
1691	0
1692	0
1693	0
1694	4
1695	10
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	54
1706	0
1707	0
1708	18
1709	8
1710	277
1711	0
1712	0
1713	0
1714	28
1715	287
1716	0
1717	0
1718	4
1719	8
1720	0
1721	0
1722	0
1723	0
1724	0
1725	0
1726	239
1727	224
1728	0
1729	0
1730	8
1731	0
1732	0
1733	84
1734	12
1735	12
1736	0
1737	10
1738	0
1739	188
1740	356
1741	0
1742	14
1743	0
1744	17
1745	0
1746	4
1747	0
1748	18
1749	0
1750	0
1751	0
1752	0
1753	32
1754	0
1755	0
1756	0
1757	0
1758	0
1759	17
1760	0
1761	0
1762	0
1763	0
1764	4
1765	0
1766	0
1767	0
1768	4
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	4
1776	0
1777	0
1778	8
1779	0
1780	0
1781	0
1782	40
1783	0
1784	0
1785	12
1786	0
1787	0
1788	0
1789	0
1790	14
1791	0
1792	0
1793	0
1794	602
1795	0
1796	0
1797	0
1798	0
1799	0
1800	129
1801	0
1802	8
1803	186
1804	0
1805	43
1806	0
1807	4
1808	0
1809	0
1810	109
1811	33
1812	0
1813	0
1814	0
1815	16
1816	0
1817	0
1818	0
1819	19
1820	0
1821	0
1822	4
1823	15
1824	0
1825	0
1826	28
1827	68
1828	0
1829	176
1830	0
1831	0
1832	0
1833	0
1834	0
1835	131
1836	0
1837	0
1838	0
1839	0
1840	16
1841	19
1842	0
1843	8
1844	10
1845	0
1846	17
1847	0
1848	0
1849	0
1850	0
1851	0
1852	4
1853	0
1854	0
1855	164
1856	0
1857	0
1858	0
1859	0
1860	0
1861	0
1862	0
1863	0
1864	149
1865	4
1866	138
1867	0
1868	0
1869	0
1870	4
1871	0
1872	0
1873	20
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	15
1881	0
1882	33
1883	0
1884	0
1885	14
1886	0
1887	0
1888	0
1889	0
1890	0
1891	0
1892	0
1893	0
1894	0
1895	42
1896	4
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1903	51
1904	24
1905	0
1906	59
1907	0
1908	0
1909	0
1910	0
1911	0
1912	0
1913	4
1914	4
1915	0
1916	0
1917	19
1918	0
1919	0
1920	0
1921	0
1922	0
1923	27
1924	84
1925	0
1926	0
1927	0
1928	0
1929	14
1930	8
1931	0
1932	4
1933	0
1934	0
1935	0
1936	0
1937	0
1938	0
1939	0
1940	0
1941	0
1942	196
1943	37
1944	0
1945	163
1946	0
1947	4
1948	0
1949	10
1950	4
1951	0
1952	236
1953	0
1954	0
1955	0
1956	4
1957	18
1958	40
1959	0
1960	0
1961	0
1962	0
1963	0
1964	13
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	61
1973	330
1974	0
1975	0
1976	0
1977	10
1978	8
1979	23
1980	0
1981	0
1982	0
1983	0
1984	15
1985	376
1986	0
1987	28
1988	0
1989	0
1990	0
1991	12
1992	0
1993	0
1994	242
1995	0
1996	4
1997	75
1998	0
1999	4
2000	0
2001	486
2002	0
2003	0
2004	0
2005	0
2006	569
2007	38
2008	4
2009	0
2010	4
2011	0
2012	0
2013	0
2014	0
2015	62
2016	4
2017	0
2018	72
2019	14
2020	135
2021	4
2022	0
2023	0
2024	10
2025	29
2026	16
2027	4
2028	18
2029	28
2030	0
2031	0
2032	0
2033	51
2034	0
2035	0
2036	0
2037	0
2038	0
2039	13
2040	4
2041	0
2042	4
2043	0
2044	0
2045	0
2046	0
2047	0
2048	4
2049	0
2050	0
2051	0
2052	0
2053	0
2054	0
2055	16
2056	0
2057	4
2058	0
2059	0
2060	10
2061	33
2062	21
2063	0
2064	0
2065	10
2066	0
2067	0
2068	53
2069	14
2070	0
2071	0
2072	0
2073	4
2074	0
2075	232
2076	41
2077	203
2078	0
2079	0
2080	22
2081	67
2082	21
2083	23
2084	0
2085	4
2086	32
2087	14
2088	0
2089	0
2090	0
2091	31
2092	8
2093	47
2094	0
2095	0
2096	0
2097	36
2098	0
2099	145
2100	0
2101	0
2102	4
2103	4
2104	70
2105	0
2106	0
2107	23
2108	0
2109	0
2110	22
2111	14
2112	4
2113	0
2114	0
2115	0
2116	0
2117	125
2118	0
2119	4
2120	0
2121	8
2122	68
2123	0
2124	0
2125	0
2126	0
2127	74
2128	19
2129	4
2130	0
2131	10
2132	19
2133	0
2134	0
2135	0
2136	50
2137	0
2138	4
2139	0
2140	47
2141	0
2142	0
2143	0
2144	26
2145	102
2146	0
2147	0
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0
2154	11
2155	0
2156	22
2157	0
2158	631
2159	0
2160	80
2161	8
2162	37
2163	0
2164	0
2165	0
2166	0
2167	0
2168	76
2169	0
2170	12
2171	0
2172	0
2173	0
2174	0
2175	0
2176	0
2177	69
2178	0
2179	68
2180	0
2181	84
2182	0
2183	0
2184	0
2185	0
2186	0
2187	326
2188	0
2189	0
2190	0
2191	0
2192	0
2193	483
2194	4
2195	0
2196	0
2197	0
2198	0
2199	0
2200	18
2201	0
2202	578
2203	18
2204	0
2205	13
2206	0
2207	71
2208	285
2209	0
2210	0
2211	0
2212	0
2213	0
2214	43
2215	0
2216	36
2217	0
2218	0
2219	0
2220	0
2221	0
2222	20
2223	0
2224	0
2225	0
2226	0
2227	8
2228	0
2229	18
2230	0
2231	8
2232	0
2233	0
2234	0
2235	0
2236	30
2237	0
2238	0
2239	0
2240	19
2241	0
2242	55
2243	0
2244	0
2245	0
2246	11
2247	0
2248	57
2249	167
2250	0
2251	0
2252	54
2253	0
2254	0
2255	27
2256	19
2257	0
2258	79
2259	0
2260	50
2261	0
2262	25
2263	0
2264	0
2265	0
2266	12
2267	0
2268	0
2269	0
2270	71
2271	4
2272	4
2273	39
2274	0
2275	18
2276	4
2277	0
2278	0
2279	132
2280	0
2281	0
2282	0
2283	0
2284	12
2285	19
2286	21
2287	25
2288	0
2289	62
2290	18
2291	0
2292	0
2293	4
2294	0
2295	0
2296	32
2297	0
2298	0
2299	4
2300	12
2301	4
2302	0
2303	4
2304	0
2305	0
2306	0
2307	27
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	14
2317	85
2318	8
2319	187
2320	8
2321	0
2322	0
2323	12
2324	16
2325	30
2326	0
2327	0
2328	0
2329	0
2330	17
2331	0
2332	0
2333	0
2334	22
2335	0
2336	489
2337	0
2338	48
2339	0
2340	0
2341	218
2342	28
2343	12
2344	0
2345	69
2346	0
2347	37
2348	0
2349	4
2350	85
2351	0
2352	87
2353	0
2354	0
2355	47
2356	8
2357	0
2358	122
2359	0
2360	0
2361	182
2362	0
2363	0
2364	0
2365	0
2366	0
2367	14
2368	0
2369	0
2370	102
2371	0
2372	229
2373	57
2374	25
2375	0
2376	10
2377	44
2378	0
2379	15
2380	0
2381	19
2382	64
2383	26
2384	14
2385	8
2386	0
2387	4
2388	0
2389	0
2390	0
2391	0
2392	4
2393	0
2394	53
2395	0
2396	0
2397	16
2398	0
2399	0
2400	288
2401	0
2402	0
2403	33
2404	0
2405	0
2406	0
2407	4
2408	0
2409	0
2410	0
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	103
2419	0
2420	12
2421	0
2422	0
2423	15
2424	295
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	563
2433	61
2434	0
2435	0
2436	0
2437	0
2438	31
2439	0
2440	22
2441	292
2442	0
2443	0
2444	0
2445	25
2446	0
2447	0
2448	0
2449	0
2450	0
2451	104
2452	0
2453	0
2454	57
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	11
2463	0
2464	357
2465	8
2466	36
2467	0
2468	0
2469	0
2470	4
2471	4
2472	0
2473	0
2474	31
2475	0
2476	0
2477	0
2478	27
2479	0
2480	8
2481	0
2482	0
2483	4
2484	12
2485	0
2486	12
2487	11
2488	0
2489	22
2490	0
2491	0
2492	17
2493	0
2494	10
2495	0
2496	11
2497	106
2498	0
2499	0
2500	0
2501	4
2502	27
2503	0
2504	4
2505	0
2506	0
2507	0
2508	52
2509	55
2510	0
2511	0
2512	4
2513	19
2514	8
2515	149
2516	4
2517	0
2518	0
2519	24
2520	0
2521	0
2522	0
2523	0
2524	0
2525	416
2526	0
2527	0
2528	0
2529	4
2530	54
2531	10
2532	0
2533	0
2534	67
2535	0
2536	8
2537	0
2538	0
2539	338
2540	230
2541	0
2542	21
2543	0
2544	94
2545	0
2546	0
2547	31
2548	0
2549	0
2550	0
2551	0
2552	0
2553	4
2554	0
2555	0
2556	0
2557	0
2558	0
2559	0
2560	0
2561	0
2562	11
2563	0
2564	4
2565	4
2566	8
2567	0
2568	0
2569	0
2570	0
2571	4
2572	4
2573	10
2574	0
2575	8
2576	731
2577	0
2578	0
2579	4
2580	0
2581	0
2582	0
2583	4
2584	0
2585	76
2586	33
2587	0
2588	34
2589	10
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	14
2599	0
2600	74
2601	4
2602	0
2603	0
2604	0
2605	23
2606	0
2607	0
2608	0
2609	4
2610	28
2611	4
2612	0
2613	25
2614	0
2615	0
2616	4
2617	0
2618	0
2619	4
2620	0
2621	0
2622	0
2623	0
2624	415
2625	0
2626	0
2627	0
2628	4
2629	332
2630	0
2631	0
2632	0
2633	0
2634	17
2635	0
2636	0
2637	0
2638	8
2639	38
2640	0
2641	245
2642	78
2643	0
2644	0
2645	21
2646	15
2647	39
2648	0
2649	8
2650	0
2651	0
2652	0
2653	0
2654	76
2655	33
2656	0
2657	78
2658	0
2659	0
2660	284
2661	0
2662	0
2663	0
2664	10
2665	75
2666	0
2667	0
2668	47
2669	0
2670	0
2671	0
2672	48
2673	44
2674	138
2675	0
2676	0
2677	0
2678	0
2679	8
2680	84
2681	0
2682	28
2683	0
2684	51
2685	8
2686	0
2687	0
2688	0
2689	0
2690	0
2691	331
2692	0
2693	0
2694	4
2695	0
2696	0
2697	0
2698	0
2699	4
2700	0
2701	0
2702	4
2703	0
2704	0
2705	0
2706	0
2707	72
2708	176
2709	0
2710	0
2711	0
2712	413
2713	0
2714	4
2715	625
2716	0
2717	15
2718	0
2719	0
2720	0
2721	0
2722	0
2723	4
2724	279
2725	51
2726	0
2727	64
2728	0
2729	8
2730	33
2731	0
2732	0
2733	20
2734	0
2735	0
2736	0
2737	70
2738	38
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	210
2746	0
2747	0
2748	10
2749	44
2750	8
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	57
2760	0
2761	0
2762	183
2763	165
2764	18
2765	0
2766	47
2767	8
2768	0
2769	0
2770	0
2771	10
2772	0
2773	0
2774	0
2775	4
2776	4
2777	10
2778	0
2779	0
2780	68
2781	0
2782	0
2783	0
2784	27
2785	0
2786	14
2787	0
2788	0
2789	0
2790	31
2791	0
2792	32
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	10
2801	13
2802	0
2803	70
2804	158
2805	14
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	193
2813	4
2814	0
2815	8
2816	0
2817	50
2818	19
2819	8
2820	0
2821	0
2822	0
2823	8
2824	0
2825	0
2826	4
2827	0
2828	459
2829	0
2830	0
2831	51
2832	0
2833	0
2834	15
2835	16
2836	153
2837	0
2838	4
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	4
2848	4
2849	0
2850	0
2851	0
2852	0
2853	14
2854	34
2855	0
2856	11
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	56
2864	10
2865	4
2866	0
2867	0
2868	0
2869	8
2870	10
2871	29
2872	0
2873	0
2874	0
2875	113
2876	0
2877	0
2878	308
2879	66
2880	0
2881	0
2882	14
2883	21
2884	10
2885	0
2886	0
2887	22
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	4
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	14
2902	0
2903	0
2904	0
2905	14
2906	4
2907	65
2908	0
2909	146
2910	0
2911	0
2912	0
2913	22
2914	0
2915	87
2916	48
2917	37
2918	4
2919	0
2920	0
2921	517
2922	141
2923	0
2924	4
2925	148
2926	14
2927	30
2928	37
2929	0
2930	0
2931	0
2932	0
2933	8
2934	4
2935	0
2936	48
2937	0
2938	4
2939	0
2940	27
2941	10
2942	0
2943	0
2944	75
2945	67
2946	0
2947	0
2948	0
2949	0
2950	27
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	0
2960	12
2961	0
2962	10
2963	31
2964	0
2965	765
2966	0
2967	0
2968	0
2969	0
2970	19
2971	0
2972	0
2973	0
2974	68
2975	0
2976	0
2977	89
2978	4
2979	0
2980	0
2981	0
2982	166
2983	54
2984	53
2985	0
2986	0
2987	8
2988	0
2989	137
2990	13
2991	26
2992	0
2993	0
2994	10
2995	186
2996	0
2997	64
2998	0
2999	0
